Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4054,28898,5/28/2011,Low,44,246,0.1,Regular Air,-207.36,5.78,7.96,Mark Cousins,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,5/28/2011
4220,29986,7/3/2011,Critical,40,1477.39,0.03,Regular Air,641.40,37.7,2.99,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,7/3/2011
4485,31938,7/27/2011,Medium,13,1193.62,0.08,Delivery Truck,-304.47,89.99,42,Shahid Shariari,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,7/28/2011
4486,31938,7/27/2011,Medium,47,363.23,0.05,Regular Air,40.58,7.59,4,Shahid Shariari,British Columbia,West,Consumer,Furniture,Office Furnishings,"Master Giant Foot¨ Doorstop, Safety Yellow",Wrap Bag,0.42,7/29/2011
4620,32901,1/10/2011,Critical,13,49.74,0,Regular Air,17.70,3.75,0.5,Neil Knudson,British Columbia,West,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,1/11/2011
4680,33287,4/22/2011,Critical,44,11904.55,0,Delivery Truck,3909.33,270.97,28.06,Mike Vittorini,British Columbia,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,4/25/2011
5001,35649,10/9/2011,Medium,9,43.26,0.1,Regular Air,3.90,4.82,1.49,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Tuff Stuffª Recycled Round Ring Binders,Small Box,0.36,10/11/2011
5002,35649,10/9/2011,Medium,25,174.03,0.02,Regular Air,-42.37,6.48,5.74,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1994,Small Box,0.37,10/11/2011
5346,37988,4/5/2011,Not Specified,12,189.19,0.08,Regular Air,-56.71,16.06,8.34,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,4/5/2011
5457,38758,9/24/2011,Not Specified,7,497.2,0,Regular Air,-219.61,60.98,49,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,9/26/2011
5554,39332,10/9/2011,Critical,4,198.72,0.01,Express Air,-34.43,40.97,14.45,Khloe Miller,British Columbia,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,10/10/2011
5608,39745,5/4/2011,Not Specified,8,955.29,0.05,Delivery Truck,-286.20,115.99,56.14,Ralph Kennedy,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,5/5/2011
5678,40134,10/9/2011,Low,10,109.37,0.1,Regular Air,-21.66,10.89,4.5,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,10/16/2011
5679,40134,10/9/2011,Low,43,1461.1,0.01,Regular Air,674.46,31.78,1.99,Shahid Hopkins,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,10/13/2011
5680,40134,10/9/2011,Low,1,9.75,0,Regular Air,-6.72,4.98,4.72,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1949,Small Box,0.36,10/14/2011
5910,41895,1/10/2011,Critical,8,27663.92,0.05,Regular Air,-391.92,3499.99,24.49,Tony Chapman,British Columbia,West,Consumer,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,1/12/2011
6087,43111,9/12/2011,High,27,4722.83,0.01,Regular Air,1749.78,165.98,19.99,Sally Knutson,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,9/13/2011
6282,44451,9/11/2011,Critical,4,103.9,0.07,Express Air,-19.26,22.98,7.58,Khloe Miller,Nova Scotia,Atlantic,Home Office,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,9/13/2011
6354,45059,2/3/2011,Not Specified,35,1327.59,0.05,Express Air,371.28,37.74,2.9,Tony Chapman,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,2/4/2011
6355,45059,2/3/2011,Not Specified,39,3401.8,0.09,Express Air,-508.87,95.43,19.99,Tony Chapman,Nova Scotia,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Stor/Drawer¨ Steel Plusª Storage Drawers,Small Box,0.79,2/5/2011
6362,45155,2/15/2011,Low,44,181.61,0.03,Regular Air,-150.26,4.13,5.34,Ralph Kennedy,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,ACCOHIDE¨ Binder by Acco,Small Box,0.38,2/22/2011
6363,45155,2/15/2011,Low,35,111.55,0.05,Regular Air,-54.25,3.14,1.92,Ralph Kennedy,Nova Scotia,Atlantic,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,2/15/2011
6906,49223,10/2/2011,Medium,24,238.25,0.05,Regular Air,-83.55,9.38,7.28,Chuck Clark,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,10/2/2011
6999,49987,1/19/2011,High,15,1795.49,0.05,Delivery Truck,-626.04,114.98,58.72,Tanja Norvell,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76,1/22/2011
7000,49987,1/19/2011,High,4,926.58,0.03,Delivery Truck,-226.51,212.6,52.2,Tanja Norvell,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Bush Advantage Collection¨ Round Conference Table,Jumbo Box,0.64,1/22/2011
7032,50208,1/22/2011,Medium,4,38.76,0.1,Express Air,-12.13,6.23,6.97,Sarah Bern,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,1/23/2011
7138,50945,1/7/2011,Critical,27,834.0625,0.01,Regular Air,192.29,35.99,1.25,Vicky Freymann,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,1/9/2011
7210,51462,6/22/2011,Medium,15,417.88,0.08,Express Air,-13.95,28.15,8.99,Philisse Overcash,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Small Pack,0.57,6/24/2011
7218,51494,8/3/2011,Critical,42,493.56,0.06,Regular Air,12.73,11.99,5.99,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box,0.36,8/5/2011
7221,51525,11/7/2011,Critical,18,360.24,0.04,Express Air,-36.24,19.98,4,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,11/9/2011
7222,51525,11/7/2011,Critical,46,1463.27,0.09,Regular Air,104.22,34.76,8.22,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,11/9/2011
7685,55075,2/1/2011,Critical,21,556.45,0.08,Delivery Truck,-124.42,25.98,14.36,Lena Hernandez,Nova Scotia,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2/4/2011
8027,57376,6/19/2011,Critical,44,442.72,0.07,Regular Air,-168.38,10.52,7.94,Mike Vittorini,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,6/21/2011
8028,57376,6/19/2011,Critical,6,326.893,0.07,Regular Air,-223.21,65.99,5.31,Mike Vittorini,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,6/19/2011
8092,57700,11/12/2011,Medium,38,1806.43,0.04,Regular Air,134.85,47.98,3.61,Paul MacIntyre,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,11/12/2011
8172,58407,5/6/2011,High,29,1669.88,0.02,Regular Air,548.92,55.48,14.3,John Grady,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,5/9/2011
8191,58593,9/8/2011,Critical,29,2018.45,0.08,Regular Air,-812.25,70.71,37.58,Ricardo Emerson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,9/9/2011
8238,58884,3/21/2011,Low,29,87.68,0.03,Regular Air,23.14,2.88,0.99,Chuck Clark,Nova Scotia,Atlantic,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,3/26/2011
8239,58884,3/21/2011,Low,46,3732.25,0.1,Delivery Truck,-1255.86,85.29,60,Chuck Clark,Nova Scotia,Atlantic,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,3/26/2011
108,706,9/8/2011,Critical,42,75.14,0.05,Regular Air,0.82,1.76,0.7,Sarah Jordon,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,9/10/2011
314,2208,4/30/2011,Not Specified,7,82.06,0.07,Regular Air,-26.99,11.5,7.19,Jack O'Briant,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,5/2/2011
315,2208,4/30/2011,Not Specified,41,23281.05,0.09,Regular Air,9097.65,599.99,24.49,Jack O'Briant,Nova Scotia,Atlantic,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,5/1/2011
488,3393,7/3/2011,High,7,127.74,0.04,Express Air,-5.57,15.98,4,Steve Carroll,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,7/4/2011
489,3393,7/3/2011,High,33,325.92,0.03,Regular Air,-36.47,9.48,7.29,Steve Carroll,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,7/3/2011
649,4579,11/30/2011,High,40,1765.05,0.05,Regular Air,749.22,43.41,2.99,Dennis Bolton,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,12/1/2011
714,5092,10/29/2011,Low,3,709.04,0.1,Delivery Truck,-337.92,220.98,64.66,John Castell,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,10/29/2011
715,5092,10/29/2011,Low,25,978.77,0.06,Regular Air,220.91,38.76,13.26,John Castell,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1892,Small Box,0.36,11/3/2011
807,5799,8/2/2011,Critical,34,9626.86,0.08,Delivery Truck,1882.20,294.62,42.52,Jack O'Briant,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,8/4/2011
919,6596,7/21/2011,Low,36,18028.07,0.02,Delivery Truck,8157.70,500.98,28.14,Chad Sievert,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,7/26/2011
1196,8773,10/22/2011,Critical,5,220.7875,0.09,Regular Air,-305.32,55.99,5,Sally Matthias,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,10/22/2011
1363,9922,4/3/2011,Not Specified,24,6408.3,0.1,Delivery Truck,539.54,280.98,35.67,Jack O'Briant,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Global Adaptabilitiesª Conference Tables,Jumbo Box,0.66,4/4/2011
1721,12355,5/28/2011,Not Specified,45,168.66,0.08,Regular Air,-167.06,3.95,5.13,Ken Heidel,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guardª & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,5/30/2011
1961,14021,3/7/2011,High,12,27.05,0,Express Air,1.00,1.82,0.83,Ken Heidel,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,0.57,3/8/2011
2352,16967,8/19/2011,Low,5,397.55,0.08,Regular Air,-152.47,83.1,6.13,Brad Norvell,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,8/21/2011
2353,16967,8/19/2011,Low,34,676.26,0.06,Regular Air,181.98,19.98,5.77,Brad Norvell,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,8/19/2011
2540,18432,3/12/2011,High,42,451.32,0.04,Regular Air,1.16,10.64,5.16,Art Ferguson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,3/12/2011
2541,18432,3/12/2011,High,15,217.66,0.1,Express Air,-24.91,14.42,6.75,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,3/12/2011
2542,18432,3/12/2011,High,5,1374.67,0.08,Delivery Truck,-126.34,279.81,23.19,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,3/14/2011
2543,18432,3/12/2011,High,12,76.42,0.02,Express Air,20.44,5.84,0.83,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter¨ Smear-Safe Highlighters,Wrap Bag,0.49,3/14/2011
2952,21379,1/14/2011,High,35,5428.49,0.05,Delivery Truck,-1046.78,150.89,60.2,Charles Sheldon,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,1/16/2011
3672,26304,3/19/2011,Medium,43,7452.137,0.02,Regular Air,2028.36,205.99,5.99,Art Ferguson,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,3285,Small Box,0.59,3/20/2011
3825,27266,9/8/2011,Critical,9,1031.06,0.03,Regular Air,39.36,115.79,1.99,Art Ferguson,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,9/11/2011
4090,29158,10/20/2011,High,12,2266.7,0.07,Delivery Truck,180.80,200.98,23.76,Matt Abelman,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,10/21/2011
4144,29409,1/13/2011,High,23,38.99,0.09,Regular Air,-33.52,1.7,1.99,Sally Matthias,British Columbia,West,Home Office,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,1/15/2011
4891,34791,5/7/2011,Medium,37,284.58,0.03,Regular Air,33.81,7.59,4,Mary O'Rourke,British Columbia,West,Home Office,Furniture,Office Furnishings,"Master Giant Foot¨ Doorstop, Safety Yellow",Wrap Bag,0.42,5/9/2011
4892,34791,5/7/2011,Medium,9,1010.26,0.01,Regular Air,271.50,104.85,19.99,Mary O'Rourke,British Columbia,West,Home Office,Office Supplies,Paper,Multicolor Computer Printout Paper,Small Box,0.37,5/7/2011
4900,34853,9/29/2011,Critical,49,651.9,0.16,Regular Air,-74.51,13.73,6.85,Matt Abelman,British Columbia,West,Small Business,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,10/2/2011
5106,36359,11/23/2011,High,2,68.66,0.06,Regular Air,-29.60,30.98,5.76,Ken Heidel,British Columbia,West,Corporate,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4,11/24/2011
5458,38784,2/3/2011,Medium,50,298.12,0.09,Regular Air,137.67,6.3,0.5,Mark Cousins,British Columbia,West,Home Office,Office Supplies,Labels,Avery 51,Small Box,0.39,2/5/2011
5579,39527,4/17/2011,Low,29,213.35,0.01,Regular Air,63.78,6.88,2,Nathan Mautz,British Columbia,West,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",Wrap Bag,0.39,4/26/2011
5814,41217,7/13/2011,High,23,1314.64,0.03,Express Air,575.38,55.48,6.79,Nathan Cano,British Columbia,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,7/15/2011
6026,42692,12/20/2011,Medium,41,248.86,0.08,Regular Air,-168.67,5.98,7.5,Scott Williamson,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1920,Small Box,0.4,12/22/2011
6027,42692,12/20/2011,Medium,42,278.01,0.03,Regular Air,-202.31,6.48,8.73,Scott Williamson,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.37,12/21/2011
6216,44007,5/30/2011,Medium,50,281.81,0.07,Regular Air,42.45,5.98,0.96,Nathan Cano,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,5/30/2011
6302,44610,3/10/2011,High,31,127.9,0.07,Regular Air,54.21,4.13,0.5,Hunter Lopez,British Columbia,West,Consumer,Office Supplies,Labels,Avery 506,Small Box,0.39,3/10/2011
6351,45025,4/11/2011,High,26,73.82,0.08,Regular Air,2.01,2.88,1.49,Mike Kennedy,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,4/14/2011
6374,45248,4/16/2011,Medium,38,154.85,0.05,Regular Air,-136.55,3.95,5.13,Mark Cousins,Manitoba,Prarie,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guardª & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,4/18/2011
6375,45248,4/16/2011,Medium,32,4941.7725,0.1,Regular Air,704.89,195.99,8.99,Mark Cousins,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,4/18/2011
6588,46885,6/7/2011,Low,27,632.55,0.05,Regular Air,165.35,22.72,8.99,Mike Kennedy,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,6/11/2011
6589,46885,6/7/2011,Low,48,90.96,0.02,Regular Air,-30.11,1.81,1.56,Mike Kennedy,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Colored Push Pins,Wrap Bag,0.49,6/11/2011
6590,46885,6/7/2011,Low,32,1997.13,0.05,Regular Air,720.45,63.94,14.48,Mike Kennedy,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,6/12/2011
6656,47333,9/7/2011,Critical,16,760.2485,0.04,Regular Air,29.80,55.99,3.3,Sally Matthias,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,9/7/2011
6892,49126,7/10/2011,Low,33,5661.08,0,Delivery Truck,1055.47,160.98,30,Mark Cousins,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,7/17/2011
6944,49601,1/26/2011,Low,15,1756.46,0.01,Delivery Truck,-101.19,113.98,30,Mark Cousins,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,Hon Comfortask¨ Task/Swivel Chairs,Jumbo Drum,0.69,2/2/2011
6960,49763,2/13/2011,Critical,8,49.04,0.02,Regular Air,9.29,5.68,1.39,Brad Norvell,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2/14/2011
6961,49763,2/13/2011,Critical,6,2320.35,0,Delivery Truck,-237.62,348.21,84.84,Brad Norvell,Manitoba,Prarie,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,2/13/2011
7075,50499,10/12/2011,Not Specified,18,1758.41,0.06,Delivery Truck,238.52,100.98,15.66,Brian Derr,Manitoba,Prarie,Small Business,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,10/13/2011
7253,51777,2/19/2011,Medium,4,3465.97,0.08,Regular Air,194.32,896.99,19.99,Mike Kennedy,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,2/20/2011
7254,51777,2/19/2011,Medium,13,1307.88,0.06,Regular Air,206.86,100.97,7.18,Mike Kennedy,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,2/21/2011
7410,52868,2/16/2011,Low,19,138.05,0.09,Regular Air,-100.49,7.37,5.53,Ken Heidel,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,2/18/2011
7545,53955,3/4/2011,Critical,43,5544.99,0.04,Delivery Truck,-3404.24,130.98,130,Matt Abelman,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,3/6/2011
7569,54150,6/22/2011,Critical,12,2011.6355,0.01,Express Air,-53.69,195.99,3.99,Bart Watters,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,6/22/2011
7809,55873,11/19/2011,Low,48,15602.93,0,Delivery Truck,4875.89,306.14,26.53,Bart Watters,Manitoba,Prarie,Corporate,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,11/26/2011
338,2306,7/25/2011,High,15,113.5,0.05,Regular Air,-46.35,7.45,6.28,Liz Thompson,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Small Box,0.4,7/27/2011
422,2823,9/8/2011,High,17,357.43,0.08,Regular Air,-135.98,20.97,6.5,Robert Waldorf,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,9/9/2011
423,2823,9/8/2011,High,21,4754.08,0,Delivery Truck,299.88,225.02,28.66,Robert Waldorf,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,9/9/2011
1068,7878,5/1/2011,Critical,50,3904.12,0.07,Delivery Truck,-1508.46,81.94,55.81,Meg O'Connel,Manitoba,Prarie,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,5/6/2011
1069,7878,5/1/2011,Critical,41,343.64,0.06,Regular Air,13.29,8.57,3.44,Meg O'Connel,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",Small Pack,0.49,5/3/2011
1070,7878,5/1/2011,Low,42,256.64,0.03,Regular Air,-28.29,5.81,3.37,Meg O'Connel,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,5/8/2011
2035,14503,2/5/2011,Not Specified,14,438.47,0.02,Express Air,157.89,30.56,2.99,Bruce Stewart,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Surelockª Post Binders,Small Box,0.35,2/6/2011
2786,20102,6/5/2011,High,15,333.3,0.03,Regular Air,71.04,22.24,1.99,Christine Sundaresam,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,6/6/2011
3058,21894,12/18/2011,Critical,6,54.3,0.1,Regular Air,1.27,9.68,2.03,Katrina Bavinger,Manitoba,Prarie,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,12/20/2011
3494,24899,8/20/2011,Not Specified,37,252.99,0.08,Regular Air,28.76,7.08,2.35,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Major Accentª Highlighters,Wrap Bag,0.47,8/22/2011
3793,27015,12/31/2011,Low,24,1339.25,0.03,Regular Air,142.51,56.96,13.22,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Conquestª 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,12/31/2011
4212,29953,2/7/2011,Critical,42,619.77,0.02,Regular Air,50.24,14.45,7.17,Brian Thompson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2/10/2011
4527,32198,11/9/2011,Medium,31,240.63,0.02,Regular Air,-117.92,7.37,5.53,Joseph Airdo,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,11/9/2011
4563,32452,7/18/2011,Medium,3,8.6,0.09,Regular Air,-2.03,2.88,0.5,Joseph Airdo,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,7/19/2011
4647,33091,1/25/2011,High,24,265.35,0.02,Regular Air,-128.69,9.99,11.59,Robert Waldorf,Ontario,Ontario,Home Office,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,1/27/2011
5144,36675,7/3/2011,High,39,113.09,0.04,Regular Air,29.76,2.94,0.81,Christine Sundaresam,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,7/6/2011
5450,38693,6/14/2011,Low,3,2222.61,0.02,Regular Air,196.08,699.99,24.49,Lycoris Saunders,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,6/21/2011
5770,40962,2/20/2011,Critical,28,1553.66,0.03,Regular Air,547.48,54.48,0.99,Mary Zewe,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin 5 Outlet SurgeMasterª Power Centers,Small Box,0.57,2/21/2011
5771,40962,2/20/2011,Critical,30,3276.9965,0,Regular Air,653.06,125.99,8.99,Mary Zewe,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,2/21/2011
5872,41664,12/4/2011,Critical,5,54.8,0,Regular Air,-15.30,9.78,1.99,Janet Molinari,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,12/4/2011
