Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1874,13479,12/4/2009,High,3,292.96,0.09,Regular Air,-322.95,99.99,19.99,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,12/6/2009
1875,13479,12/4/2009,High,13,2206.991,0.04,Regular Air,-1.63,205.99,5.26,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Telephones and Communication,i470,Small Box,0.56,12/5/2009
1917,13735,5/21/2009,Medium,36,281.71,0.02,Regular Air,117.38,7.64,1.39,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,5/23/2009
1976,14115,8/14/2009,Not Specified,24,158.78,0.04,Regular Air,-38.38,6.28,5.41,Jim Mitchum,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Eldon¨ 200 Classª Desk Accessories,Small Box,0.53,8/16/2009
1977,14115,8/14/2009,Not Specified,46,3296.062,0.06,Regular Air,591.91,85.99,10.78,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Telephones and Communication,3395,Small Box,0.58,8/16/2009
1990,14211,2/12/2009,Not Specified,22,3220.58,0.04,Regular Air,1046.69,150.98,13.99,Frank Hawley,Ontario,Ontario,Home Office,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2/15/2009
1991,14211,2/12/2009,Not Specified,14,2367.99,0.04,Regular Air,320.10,176.19,11.87,Frank Hawley,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes High-Stak¨ Drawer Files,Small Box,0.62,2/14/2009
2045,14596,1/10/2009,Critical,24,199.12,0.01,Regular Air,73.33,8.34,0.96,Darren Powers,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,1/12/2009
2046,14596,1/10/2009,Critical,19,63.14,0.06,Regular Air,-53.75,3.28,3.97,Darren Powers,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,1/11/2009
2073,14823,2/12/2009,Low,15,103.62,0.1,Regular Air,39.98,7.31,0.49,David Smith,Ontario,Ontario,Small Business,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,2/21/2009
2074,14823,2/12/2009,Low,20,124.84,0.08,Regular Air,10.56,6.7,1.56,David Smith,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2/12/2009
2249,16196,10/20/2009,High,44,14521.39,0.03,Regular Air,5034.15,320.98,24.49,Magdelene Morse,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Hon Pagodaª Stacking Chairs,Large Box,0.55,10/22/2009
2250,16196,10/20/2009,High,39,3925.9715,0.06,Regular Air,671.95,125.99,8.8,Magdelene Morse,Ontario,Ontario,Home Office,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,10/21/2009
2326,16771,9/28/2009,High,42,1737.06,0.02,Regular Air,339.17,39.98,9.2,Dan Lawera,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,9/30/2009
2358,17024,10/13/2009,Medium,31,1401.75,0.02,Regular Air,426.44,42.98,4.62,Tamara Dahlen,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,10/15/2009
2431,17668,11/25/2009,Medium,49,848.92,0.04,Regular Air,296.06,17.48,1.99,Erin Creighton,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,11/27/2009
2432,17668,11/25/2009,Medium,24,6930.97,0.05,Regular Air,2574.12,300.98,13.99,Erin Creighton,Ontario,Ontario,Corporate,Technology,Office Machines,Polycom VoiceStation 100,Medium Box,0.39,11/26/2009
2433,17668,11/25/2009,Medium,13,2219.7325,0.04,Express Air,-69.78,205.99,5,Erin Creighton,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,11/26/2009
2496,18178,11/2/2009,Low,43,235.09,0.08,Regular Air,-1987.49,4.48,49,Naresj Patel,Ontario,Ontario,Small Business,Office Supplies,Appliances,Hoover Portapowerª Portable Vacuum,Large Box,0.6,11/2/2009
2497,18178,11/2/2009,Low,10,187.46,0,Regular Air,49.85,17.67,8.99,Naresj Patel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,11/9/2009
2538,18405,1/7/2009,Medium,30,610.65,0.09,Express Air,60.27,20.98,8.83,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37,1/9/2009
2539,18405,1/7/2009,Medium,2,158.04,0.03,Regular Air,-263.09,73.98,14.52,George Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,1/10/2009
2568,18533,11/6/2009,Not Specified,27,442.57,0.01,Regular Air,-60.73,15.31,8.78,Larry Hughes,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFileª Portable File Boxes Graphite/Black,Small Box,0.57,11/7/2009
2569,18533,11/6/2009,Not Specified,5,53.737,0.05,Express Air,-28.44,7.99,5.03,Larry Hughes,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,11/8/2009
2591,18723,8/12/2009,Medium,1,52.0965,0,Regular Air,-232.80,55.99,2.5,Jonathan Howell,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,8/14/2009
2592,18753,7/31/2009,Medium,31,3945.95,0.03,Regular Air,1031.32,128.24,12.65,Erin Creighton,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,8/2/2009
2593,18753,7/31/2009,Medium,33,5394.4,0.01,Delivery Truck,788.79,160.98,30,Erin Creighton,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,8/2/2009
2653,19204,9/18/2009,Medium,27,233.92,0.1,Regular Air,-80.75,8.75,8.54,Linda Cazamias,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Small Pack,0.43,9/19/2009
2654,19204,9/18/2009,Medium,28,1642.05,0.03,Regular Air,829.73,55.98,4.86,Linda Cazamias,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1908,Small Box,0.36,9/20/2009
2731,19716,9/29/2009,Low,5,616.1055,0.03,Regular Air,-458.74,140.99,4.2,Nat Carroll,Ontario,Ontario,Home Office,Technology,Telephones and Communication,7160,Small Box,0.59,10/6/2009
2807,20261,5/20/2009,Medium,25,751.52,0.09,Express Air,67.11,31.74,12.62,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,5/20/2009
2808,20261,5/20/2009,Medium,36,220.48,0.04,Regular Air,81.91,6.35,1.02,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39,5/23/2009
2809,20261,5/20/2009,Medium,21,1259.4535,0.02,Express Air,168.24,65.99,8.99,Duane Huffman,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,5/21/2009
2858,20614,5/18/2009,Not Specified,47,3596.36,0,Express Air,326.25,73.98,12.14,Arthur Wiediger,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,5/20/2009
2870,20709,8/11/2009,High,4,16.6,0.1,Regular Air,-2.06,4.13,0.99,Gary Mitchum,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 491,Small Box,0.39,8/11/2009
2871,20709,8/11/2009,High,5,25.1,0.04,Regular Air,2.98,4.98,0.49,Gary Mitchum,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,8/13/2009
3206,23008,10/9/2009,Critical,10,1136.47,0.1,Express Air,323.32,120.98,9.07,Erin Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,10/11/2009
3207,23008,10/9/2009,Critical,2,325.81,0.02,Express Air,-522.78,152.48,6.5,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,10/11/2009
3350,23971,11/21/2009,Critical,5,66.63,0,Regular Air,-16.92,11.97,4.98,Cynthia Arntzen,Ontario,Ontario,Home Office,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,11/24/2009
3671,26279,7/30/2009,Not Specified,7,211.7435,0.04,Regular Air,-33.31,35.99,1.25,Edward Nazzal,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory23,Small Pack,0.36,8/1/2009
3761,26855,3/15/2009,High,13,396.04,0.08,Regular Air,230.02,30.93,3.92,Naresj Patel,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,3/16/2009
4052,28897,8/24/2009,Medium,35,146.15,0.02,Regular Air,-180.26,4.06,6.89,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Small Box,0.6,8/26/2009
4053,28897,8/24/2009,Medium,14,877.47,0.07,Regular Air,151.24,60.98,19.99,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,8/26/2009
4105,29219,4/10/2009,Not Specified,29,203.4,0.04,Regular Air,24.59,7.08,2.35,Nat Carroll,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Major Accentª Highlighters,Wrap Bag,0.47,4/11/2009
4145,29410,9/17/2009,Critical,35,4186.53,0.04,Regular Air,1929.58,120.97,7.11,Linda Cazamias,Ontario,Ontario,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,9/17/2009
4146,29410,9/17/2009,Critical,36,6057.27,0,Regular Air,1585.50,195.99,4.2,Linda Cazamias,Ontario,Ontario,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,9/19/2009
4480,31877,6/29/2009,Medium,34,285.06,0.08,Regular Air,-211.54,8.37,10.16,Duane Huffman,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59,6/29/2009
4501,32037,2/16/2009,Low,37,311.66,0.04,Regular Air,-63.81,8.6,6.19,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,2/23/2009
4502,32037,2/16/2009,Low,15,9862.51,0.07,Regular Air,325.29,699.99,24.49,Edward Becker,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon Imageclass D680 Copier / Fax,Large Box,0.54,2/20/2009
4526,32195,11/25/2009,Medium,7,86.29,0.05,Regular Air,-14.03,11.58,6.97,Michelle Huthwaite,Ontario,Ontario,Home Office,Office Supplies,Envelopes,"Peel & Seel¨ Recycled Catalog Envelopes, Brown",Small Box,0.35,11/28/2009
4562,32451,3/24/2009,Not Specified,42,580.56,0.1,Regular Air,163.63,14.28,2.99,Nat Carroll,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Premier Heavy-Duty Binder with Round Locking Rings,Small Box,0.39,3/25/2009
4890,34788,11/9/2009,High,4,30.47,0.02,Regular Air,-10.70,5.98,5.15,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 193,Small Box,0.36,11/11/2009
4907,34918,10/23/2009,Medium,12,2230.97,0.06,Delivery Truck,273.27,180.98,26.2,Amy Cox,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,10/24/2009
4908,34918,10/23/2009,Medium,25,200.77,0.01,Regular Air,-60.61,7.28,7.98,Amy Cox,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Master Caster Door Stop, Large Neon Orange",Wrap Bag,0.42,10/25/2009
5117,36452,4/5/2009,High,26,564.98,0.1,Regular Air,-107.51,22.38,15.1,Eudokia Martin,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,4/6/2009
5118,36452,4/5/2009,High,18,129.48,0.04,Regular Air,46.01,6.98,2.83,Eudokia Martin,Ontario,Ontario,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,4/7/2009
5136,36643,2/23/2009,Critical,17,240.87,0.01,Regular Air,-36.77,13.79,8.78,Ruben Ausman,Ontario,Ontario,Corporate,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,2/25/2009
5137,36643,2/23/2009,Critical,30,1025.02,0.04,Regular Air,87.03,33.29,8.74,Ruben Ausman,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel¨/High-Stak¨ Systems,Small Box,0.61,2/24/2009
5209,36999,12/12/2009,Medium,28,14475.74,0.06,Delivery Truck,4963.89,549.99,49,Cari MacIntyre,Ontario,Ontario,Corporate,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,Jumbo Drum,0.35,12/13/2009
5210,36999,12/12/2009,Medium,3,306.6205,0.08,Express Air,-479.08,115.99,5.99,Cari MacIntyre,Ontario,Ontario,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,12/13/2009
5358,38080,9/14/2009,Not Specified,26,125.01,0.08,Regular Air,-56.35,4.98,4.7,Jim Mitchum,Ontario,Ontario,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,9/15/2009
5364,38145,9/12/2009,Not Specified,33,60.92,0.07,Regular Air,-17.20,1.88,1.49,Amy Cox,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Staples¨ General Use 3-Ring Binders,Small Box,0.37,9/14/2009
5365,38145,9/12/2009,Not Specified,8,387.17,0.01,Regular Air,190.60,45.98,4.8,Amy Cox,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,9/13/2009
5416,38503,5/5/2009,Low,47,5567.79,0.04,Regular Air,1726.66,120.98,3.99,Melanie Page,Ontario,Ontario,Corporate,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Small Box,0.6,5/5/2009
5417,38503,5/5/2009,Low,10,503.2935,0.02,Regular Air,-222.82,55.99,5,Melanie Page,Ontario,Ontario,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,5/5/2009
5418,38503,5/5/2009,Low,32,796.03,0.05,Delivery Truck,-133.71,23.99,15.68,Melanie Page,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62,5/9/2009
5455,38726,5/21/2009,Medium,44,92.86,0.04,Regular Air,-11.28,2.08,1.49,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,5/23/2009
5568,39430,6/13/2009,Low,29,877.97,0.03,Regular Air,-144.20,30.98,6.5,Edward Becker,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,6/17/2009
5622,39815,4/9/2009,Low,43,4075.376,0.05,Regular Air,841.73,115.99,8.99,Roy French,Ontario,Ontario,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58,4/13/2009
5729,40647,8/17/2009,High,47,1982.16,0.03,Regular Air,267.10,40.99,19.99,Naresj Patel,Ontario,Ontario,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,8/18/2009
5815,41221,9/12/2009,Critical,4,345.57,0.06,Regular Air,-218.77,80.98,35,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,9/13/2009
5819,41282,7/4/2009,Medium,39,916.05,0.08,Regular Air,-21.90,24.92,12.98,Eileen Kiefer,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,7/6/2009
5860,41604,2/10/2009,Medium,22,138.24,0.06,Regular Air,-48.22,6.37,5.19,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2/11/2009
5925,42022,9/24/2009,Medium,45,338.85,0.04,Regular Air,-170.18,7.3,7.72,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,9/25/2009
5926,42022,9/24/2009,Medium,11,43.25,0.06,Regular Air,-9.68,3.95,2,Eugene Hildebrand,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,9/25/2009
6106,43269,4/10/2009,Critical,16,843.15,0,Regular Air,355.00,48.91,5.81,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,4/12/2009
6107,43269,4/10/2009,Critical,24,3978.02,0.08,Regular Air,1336.96,165.98,19.99,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,4/12/2009
6132,43399,7/30/2009,High,35,59.66,0.05,Regular Air,-33.34,1.68,1.57,Cari MacIntyre,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,7/31/2009
6133,43399,7/30/2009,High,2,377.016,0.1,Delivery Truck,-201.28,218.75,69.64,Cari MacIntyre,Ontario,Ontario,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,8/1/2009
6134,43399,7/30/2009,High,8,124.7,0,Regular Air,31.94,15.04,1.97,Cari MacIntyre,Ontario,Ontario,Corporate,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,8/1/2009
6237,44197,1/20/2009,High,27,3970.33,0.02,Delivery Truck,-229.79,140.98,53.48,Cynthia Arntzen,Ontario,Ontario,Small Business,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,1/23/2009
6401,45414,2/11/2009,Critical,17,1002.73,0.08,Regular Air,-563.86,60.98,49,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2/12/2009
6443,45824,12/6/2009,Not Specified,44,6123.48,0.08,Regular Air,1232.79,140.81,24.49,Duane Huffman,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,12/8/2009
6538,46528,12/6/2009,Medium,43,2980.15,0.05,Express Air,-865.98,70.71,37.58,Edward Nazzal,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,12/8/2009
6539,46528,12/6/2009,Medium,23,476.04,0.01,Regular Air,57.25,18.97,9.54,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,12/9/2009
6581,46853,5/22/2009,Low,22,5648.69,0.03,Regular Air,1489.80,256.99,11.25,Eudokia Martin,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,5/22/2009
6595,46919,6/18/2009,Low,31,4483.92,0.07,Regular Air,174.61,152.48,6.5,Jesus Ocampo,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,6/20/2009
6789,48357,3/28/2009,Not Specified,16,2365.43,0.04,Regular Air,619.71,150.98,13.99,Eileen Kiefer,Ontario,Ontario,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,3/28/2009
6842,48710,11/25/2009,Medium,4,29.24,0.01,Regular Air,-1.73,6.98,1.6,Cynthia Arntzen,Ontario,Ontario,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ó x 11Ó",Wrap Bag,0.38,11/26/2009
6891,49125,3/29/2009,Not Specified,29,177.41,0.05,Express Air,-116.05,5.78,7.64,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,0.36,3/31/2009
6898,49216,3/19/2009,High,28,96.71,0.01,Regular Air,-72.44,3.28,3.97,Noah Childs,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,3/19/2009
6953,49730,1/4/2009,High,3,1039.56,0.06,Delivery Truck,-394.69,350.98,30,Dave Hallsten,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61,1/5/2009
7126,50823,7/21/2009,Low,12,1244.72,0.04,Regular Air,269.94,100.98,7.18,Nancy Lomonaco,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,7/26/2009
7276,51937,2/27/2009,High,39,11613.13,0.05,Delivery Truck,2816.21,294.62,42.52,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,2/27/2009
7354,52391,12/12/2009,High,36,1072.36,0.04,Regular Air,440.48,29.14,4.86,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Paper,"Snap-A-Way¨ Black Print Carbonless Speed Message, No Reply Area, Duplicate",Wrap Bag,0.38,12/14/2009
7355,52391,12/12/2009,High,39,857.84,0.02,Regular Air,-309.43,20.89,11.52,Alan Hwang,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Iris¨ 3-Drawer Stacking Bin, Black",Small Box,0.83,12/14/2009
7463,53254,8/18/2009,Medium,34,5442.142,0,Regular Air,1640.30,175.99,4.99,Noel Staavos,Ontario,Ontario,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,8/21/2009
7464,53281,4/2/2009,Critical,40,14075.99,0.08,Delivery Truck,1894.14,355.98,58.92,Philip Brown,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,4/4/2009
7467,53312,7/4/2009,Medium,23,8413.23,0.05,Regular Air,2464.75,363.25,19.99,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Appliances,Hoover WindTunnelª Plus Canister Vacuum,Small Box,0.57,7/6/2009
7468,53312,7/4/2009,Medium,30,105.45,0.06,Regular Air,-173.36,3.34,7.49,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker¨ Box, Quick-Snap Lid, Clear",Wrap Bag,0.54,7/5/2009
7639,54694,9/19/2009,Critical,43,112.63,0.08,Regular Air,-201.60,2.66,6.35,Jonathan Howell,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Small Box,0.36,9/19/2009
7643,54755,12/7/2009,Critical,44,3421.88,0,Regular Air,443.52,73.98,4,Matt Collister,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.77,12/10/2009
7795,55776,3/22/2009,Not Specified,32,4856.1,0.01,Delivery Truck,1096.64,145.45,17.85,Dean Braden,Ontario,Ontario,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,3/23/2009
7810,55874,2/16/2009,Medium,28,208.83,0,Regular Air,-60.15,7.1,6.05,Erica Smith,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2/17/2009
7811,55874,2/16/2009,Medium,41,228.3,0.01,Express Air,-111.72,4.98,4.62,Erica Smith,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2/18/2009
7831,56002,7/4/2009,Low,21,514.53,0.04,Regular Air,149.31,23.99,6.71,Dave Hallsten,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,7/6/2009
7832,56002,7/4/2009,Low,14,748.84,0.09,Regular Air,286.70,55.98,4.86,Dave Hallsten,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1908,Small Box,0.36,7/8/2009
7833,56002,7/4/2009,Low,9,1497.93,0.05,Regular Air,35.31,161.55,19.99,Dave Hallsten,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer¨ Files,Small Box,0.66,7/11/2009
7834,56002,7/4/2009,Low,14,3857.56,0.07,Regular Air,-377.81,290.98,69,Dave Hallsten,Ontario,Ontario,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,Large Box,0.67,7/6/2009
8011,57253,1/5/2009,Critical,43,78.08,0.08,Regular Air,1.74,1.81,0.75,Darren Budd,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,1/6/2009
8012,57253,1/5/2009,Critical,29,653.54,0.06,Delivery Truck,-1358.90,20.98,53.03,Darren Budd,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,1/7/2009
8013,57253,1/5/2009,Critical,48,12635.75,0.07,Regular Air,-335.24,279.48,35,Darren Budd,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,1/5/2009
8014,57253,1/5/2009,Critical,49,240.3,0.08,Regular Air,-139.16,4.91,5.68,Darren Budd,Ontario,Ontario,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,1/6/2009
8015,57253,1/5/2009,Critical,25,2750.107,0.04,Regular Air,667.45,125.99,5.26,Darren Budd,Ontario,Ontario,Consumer,Technology,Telephones and Communication,232,Small Box,0.55,1/5/2009
8034,57382,3/23/2009,Medium,25,106.04,0.09,Regular Air,16.90,4.55,1.49,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,3/25/2009
